rev_id,timestamp,user,comment
1988686576,2023-10-08T15:24:59Z,Horcrux,"/* wbsetqualifier-add:1| */ [[Property:P1810]]: Neuschwanstein Castle, [[:toollabs:quickstatements/#/batch/214162|batch #214162]]"
1979995071,2023-09-23T10:05:20Z,Carsten Steger,/* wbsetclaim-create:2||1 */ [[Property:P8592]]: Aerial image of Neuschwanstein Castle (view from the northwest).jpg
1975466310,2023-09-16T09:55:03Z,Anvilaquarius,/* wbsetclaim-create:2||1 */ [[Property:P973]]: https://www.historisches-lexikon-bayerns.de/Lexikon/Schloss_Neuschwanstein
1963742434,2023-08-29T08:57:14Z,Awinkler3,"/* wbcreateclaim-create:1| */ [[Property:P9957]]: 34050, [[:toollabs:quickstatements/#/batch/211775|batch #211775]]"
1944634322,2023-08-02T02:09:58Z,Salgo60,"/* wbsetclaim-create:2||1 */ [[Property:P10689]]: 221601969, OSM way museum ([[:toollabs:editgroups/b/OR/3ce5f78d158|details]])"
1905007603,2023-05-30T09:36:22Z,Gejeluk,/* wbsetdescription-add:1|ckb */ قەڵایەک لە باڤاریا، ئەڵمانیا
1905007517,2023-05-30T09:36:06Z,Gejeluk,/* wbsetlabel-set:1|ckb */ قەڵای نۆیشڤانشتاین
1889272698,2023-05-04T21:35:31Z,Gejeluk,/* clientsitelink-update:0|ckbwiki|ckbwiki:قەڵای نیوشوانشتاین|ckbwiki:قەڵای نۆیشڤانشتاین */
1885612786,2023-04-30T09:11:08Z,Tessla,/* wbsetlabel-add:1|ckb */ قەڵای نیوشوانشتاین
1885611660,2023-04-30T09:09:29Z,Tessla,/* wbsetsitelink-add:1|ckbwiki */ قەڵای نیوشوانشتاین
1880366720,2023-04-22T08:51:21Z,Gp619,/* wbeditentity-update-languages-short:0||ja */
1844634696,2023-03-03T15:11:44Z,4ing,/* wbcreateclaim-create:1| */ [[Property:P4342]]: Neuschwanstein
1844572426,2023-03-03T12:22:29Z,Dorades,Reverted edits by [[Special:Contributions/Tosia Borsuk|Tosia Borsuk]] ([[User talk:Tosia Borsuk|talk]]) to last revision by [[:User:Grimes2|Grimes2]]
1844478742,2023-03-03T07:56:23Z,Tosia Borsuk,"/* wbsetdescription-set:1|pl */ zamek (Bawaria, polska)"
1832853344,2023-02-12T21:06:33Z,Grimes2,/* wbsetclaim-create:2||1 */ [[Property:P31]]: [[Q33506]]
1777502717,2022-11-23T05:22:14Z,31.200.16.201,/* wbeditentity-update-languages-short:0||tr */
1763540173,2022-11-03T11:16:25Z,Theklan,"/* wbsetqualifier-add:1| */ [[Property:P585]]: 31 October 2022, #quickstatements; #temporary_batch_1667416644640"
1763540162,2022-11-03T11:16:23Z,Theklan,"/* wbcreateclaim-create:1| */ [[Property:P5008]]: [[Q6173448]], #quickstatements; #temporary_batch_1667416644640"
1751762703,2022-10-15T21:24:08Z,Nastya Alinova,/* wbsetdescription-set:1|id */ bangunan istana di Jerman
1695145725,2022-08-03T08:32:42Z,Hoa binh,/* wbsetclaim-create:2||1 */ [[Property:P7305]]: 3946902
1682070305,2022-07-19T12:53:02Z,VIGNERON,/* wbsetdescription-set:1|fr */ château allemand
1668237399,2022-06-28T22:35:49Z,Taylor 49,/* wbsetaliases-add:1|id */ Puri Neuschwanstein
1668237395,2022-06-28T22:35:48Z,Taylor 49,/* wbsetdescription-add:1|id */ kastel di Eropa
1668237392,2022-06-28T22:35:47Z,Taylor 49,"/* wbsetdescription-set:1|en */ castle in Bavaria, Germany, Europe"
1668237389,2022-06-28T22:35:47Z,Taylor 49,/* wbsetlabel-set:1|id */ Kastel Neuschwanstein
1668180805,2022-06-28T18:31:44Z,Taylor 49,/* clientsitelink-update:0|idwiki|idwiki:Puri Neuschwanstein|idwiki:Kastel Neuschwanstein */
1663671624,2022-06-20T03:39:15Z,MatSuBot,"/* wbeditentity-update-languages-short:0||ba, uz */ add missing labels"
1662104527,2022-06-17T18:23:44Z,2A01:598:B9AF:B6D7:C177:14A1:B824:F4E2,/* wbsetclaim-update:2||1 */ [[Property:P18]]: Schloss Neuschwanstein 2013.jpg
1662104450,2022-06-17T18:23:27Z,2A01:598:B9AF:B6D7:C177:14A1:B824:F4E2,/* wbsetclaim-update:2||1 */ [[Property:P18]]: Schloss Neuschwanstein 2013.jpg
1659296610,2022-06-13T01:06:27Z,DieWelpen,/* wbeditentity-update-languages-short:0||es */
1656336833,2022-06-07T18:05:45Z,213.230.64.132,/* wbsetsitelink-add:1|uzwiki */ Noyshvanshteyn
1656114102,2022-06-07T07:45:09Z,MR973,/* wbsetdescription-add:1|ba */ Бавария короле Людвиг Икенсенең романтизм стилендәге замогы
1655533241,2022-06-06T08:30:39Z,Ryanag,/* wbsetsitelink-add:1|bawiki */ Нойшванштайн
1652817093,2022-06-02T12:56:50Z,Choboty,/* wbeditentity-update-languages-short:0||ko */ update ko label
1633176100,2022-05-06T09:36:28Z,88.241.45.152,/* wbsetdescription-add:1|tr */ Almanya'nın Bavyera Eyaletinde Bulunan Tarihi Bir Şato
1584754221,2022-02-28T21:41:37Z,Daanvr,/* wbeditentity-update:0| */ add P2003 claim: schloesserverwaltung.bayern
1571871595,2022-02-02T02:33:27Z,Derzno,"/* wbcreateclaim-create:1| */ [[Property:P625]]: 47°33'26.960""N, 10°44'57.991""E, [[:toollabs:quickstatements/#/batch/75267|batch #75267]]"
1571854314,2022-02-02T01:38:03Z,Derzno,"/* wbremoveclaims-remove:1| */ [[Property:P625]]: 47°33'27.828""N, 10°44'58.726""E, [[:toollabs:quickstatements/#/batch/75264|batch #75264]]"
1569685074,2022-01-29T11:27:27Z,Aderiqueza,/* wbsetclaim-create:2||1 */ [[Property:P18]]: Neuschwanstein Castle entrance gate.jpg
1528111844,2021-11-15T13:45:32Z,Premeditated,"/* undo:0||1527962329|MS Sakib */ ""no"" labels are discontinued ([[:toollabs:editgroups/b/EG/5348b77|details]])"
1527962329,2021-11-15T08:06:19Z,MS Sakib,"/* wbsetlabel-add:1|no */ Neuschwanstein, [[:toollabs:quickstatements/#/batch/70349|batch #70349]]"
1524665164,2021-11-09T08:32:11Z,Geagea,"/* wbsetclaim-create:2||1 */ [[Property:P8189]]: 987007288069005171, updating the J9U - new National Library of Israel id ([[:toollabs:editgroups/b/OR/49e21d07a24|details]])"
1510610908,2021-10-11T04:59:04Z,메이,/* clientsitelink-update:0|kowiki|kowiki:노이슈반슈타인 성|kowiki:노이슈반슈타인성 */
1499016389,2021-09-17T13:36:13Z,5.29.40.236,/* wbsetsitelink-add:1|hewikiquote */ טירת נוישוונשטיין
1487630558,2021-08-25T22:07:36Z,BorkedBot,"/* wbsetqualifier-add:1| */ [[Property:P9675]]: 2078, update metadata from fandom API"
1447596646,2021-06-24T05:21:42Z,Frlgin,"/* wbcreateclaim-create:1| */ [[Property:P4839]]: Entity[""Castle"", ""Neuschwanstein""]"
1403745496,2021-04-18T04:32:11Z,DeltaBot,/* wbsetclaimvalue:1| */ [[Property:P18]]: Castle Neuschwanstein.jpg
1401692202,2021-04-14T19:55:14Z,KaiMartin,/* wbsetclaim-update:2||1 */ [[Property:P18]]: Castle_Neuschwanstein.jpg
1394127784,2021-04-01T09:50:03Z,Jordiventura96,/* wbsetdescription-add:1|ca */ castell d'Alemanya
1388449342,2021-03-23T21:50:03Z,HitomiAkane,/* wbsetsitelink-add:1|arzwiki */ قصر نويشفانشتاين
1388449273,2021-03-23T21:49:55Z,HitomiAkane,/* wbsetlabel-add:1|arz */ قصر نويشفانشتاين
1386877209,2021-03-21T08:37:04Z,AdamSeattle,/* wbsetclaim-create:2||1 */ [[Property:P9339]]: 120222
1384633846,2021-03-18T12:49:59Z,KrBot,/* wbsetclaimvalue:1| */ [[Property:P5775]]: Neuschwanstein Boden.jpg
1384633248,2021-03-18T12:49:07Z,KrBot,"/* wbsetclaimvalue:1| */ [[Property:P5252]]: Neuschwanstein, Schwangau, Alemania, 2015-02-15, DD 38.JPG"
1384629302,2021-03-18T12:43:06Z,KrBot,/* wbsetclaimvalue:1| */ [[Property:P3311]]: Grundriss Parterre Neuschwanstein.jpg
1384629287,2021-03-18T12:43:04Z,KrBot,/* wbsetclaimvalue:1| */ [[Property:P3311]]: Nöyşvanştayn plan in Azerbaijani.JPG
1384629263,2021-03-18T12:43:02Z,KrBot,/* wbsetclaimvalue:1| */ [[Property:P3311]]: NeuSchwanstein 3 Ausschnitt.JPG
1376715991,2021-03-06T21:56:43Z,Pakeha,/* wbsetsitelink-add:1|alswiki */ Schloss Neuschwanstein
1376613070,2021-03-06T18:50:20Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P84]]: [[Q1712698]]
1376563387,2021-03-06T17:26:39Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P3311]]: Neuschwanstein grondplan.jpg
1376562473,2021-03-06T17:25:16Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P186]]: [[Q13085]]
1376562360,2021-03-06T17:25:05Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P186]]: [[Q23757]]
1376562122,2021-03-06T17:24:46Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P186]]: [[Q40089]]
1376551153,2021-03-06T17:07:11Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P825]]: [[Q1511]]
1376550970,2021-03-06T17:06:53Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P5775]]: Neuschwanstein_Boden.jpg
1376548492,2021-03-06T17:02:26Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P3311]]: Grundriss_Parterre_Neuschwanstein.jpg
1376547356,2021-03-06T17:00:46Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P126]]: [[Q812310]]
1376547089,2021-03-06T17:00:19Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P127]]: [[Q980]]
1376546704,2021-03-06T16:59:39Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P466]]: [[Q44039]]
1376546307,2021-03-06T16:59:04Z,Nvrandow,/* wbsetclaim-update:2||1|2 */ [[Property:P3311]]: NeuSchwanstein_3_Ausschnitt.JPG
1376546201,2021-03-06T16:58:49Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P3311]]: Nöyşvanştayn_plan_in_Azerbaijani.JPG
1376545257,2021-03-06T16:57:18Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P84]]: [[Q77138]]
1376544949,2021-03-06T16:56:52Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P84]]: [[Q106679]]
1376544414,2021-03-06T16:55:57Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P3311]]: NeuSchwanstein_3_Ausschnitt.JPG
1376543758,2021-03-06T16:54:44Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P3311]]: NeuschwansteinGrundriss.PNG
1376542988,2021-03-06T16:53:23Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P989]]: De-Schloss Neuschwanstein-article.ogg
1376542022,2021-03-06T16:51:43Z,Nvrandow,"/* wbsetclaim-create:2||1 */ [[Property:P5252]]: Neuschwanstein,_Schwangau,_Alemania,_2015-02-15,_DD_38.JPG"
1376541428,2021-03-06T16:50:36Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P88]]: [[Q44039]]
1376539839,2021-03-06T16:47:48Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P941]]: [[Q151545]]
1376539532,2021-03-06T16:47:13Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P793]]: [[Q1075723]]
1376539308,2021-03-06T16:46:47Z,Nvrandow,/* wbsetclaim-update:2||1|2 */ [[Property:P793]]: [[Q27136782]]
1376539090,2021-03-06T16:46:21Z,Nvrandow,/* wbsetclaim-create:2||1 */ [[Property:P793]]: [[Q27136782]]
1313557244,2020-11-26T20:53:20Z,J.-H. Janßen,/* wbsetdescription-set:1|de */ Schloss in Bayern
1307776780,2020-11-17T04:03:26Z,Puppe100,"/* wbsetdescription-add:1|fi */ linna Saksassa, #suggestededit-add 1.0"
1307735093,2020-11-17T01:38:27Z,MatSuBot,"/* wbeditentity-update-languages-short:0||simple, cv */ add missing labels; cleanup"
1303683116,2020-11-07T12:11:50Z,Andreevart,/* wbsetsitelink-add:1|cvwiki */ Нойшванштайн
1301538186,2020-11-02T07:15:08Z,Mahir256,"/* wbsetlabel-remove:1|no */ Neuschwanstein, [[:toollabs:quickstatements/#/batch/44883|batch #44883]]"
1274958186,2020-09-10T02:58:39Z,Mahir256,"/* wbsetlabel-remove:1|zh-min-nan */ Neuschwanstein Siâⁿ-pó, [[:toollabs:quickstatements/#/batch/42526|batch #42526]]"
1274667847,2020-09-09T20:25:07Z,Mahir256,"/* wbsetlabel-remove:1|zh-yue */ 新天鵝堡, [[:toollabs:quickstatements/#/batch/42526|batch #42526]]"
1274667828,2020-09-09T20:25:06Z,Mahir256,"/* wbsetlabel-remove:1|be-x-old */ Нойшванштайн, [[:toollabs:quickstatements/#/batch/42526|batch #42526]]"
1245953260,2020-08-03T11:39:53Z,J 1982,/* wbsetclaim-update:2||1|2 */ [[Property:P6262]]: germany:Neuschwanstein_Castle
1191509478,2020-05-27T13:43:05Z,Anumengelamun,/* clientsitelink-update:0|mswiki|mswiki:Istana kota Neuschwanstein|mswiki:Istana Neuschwanstein */
1177622778,2020-05-09T21:55:21Z,Escarbot,/* wbeditentity-update-languages-short:0||zh-yue */ Ajout du libellé [zh-yue] : 新天鵝堡
1177622651,2020-05-09T21:55:10Z,Escarbot,/* wbeditentity-update-languages-short:0||zh-min-nan */ Ajout du libellé [zh-min-nan] : Neuschwanstein Siâⁿ-pó
1177622532,2020-05-09T21:55:01Z,Escarbot,/* wbeditentity-update-languages-short:0||simple */ Ajout du libellé [simple] : Neuschwanstein Castle
1177622382,2020-05-09T21:54:50Z,Escarbot,/* wbeditentity-update-languages-short:0||no */ Ajout du libellé [no] : Neuschwanstein
1177622257,2020-05-09T21:54:40Z,Escarbot,/* wbeditentity-update-languages-short:0||be-x-old */ Ajout du libellé [be-x-old] : Нойшванштайн
1147192616,2020-03-31T15:19:10Z,J 1982,/* wbsetclaim-create:2||1 */ [[Property:P6262]]: germany:Neuschwanstein_Castle
1130752137,2020-03-07T02:44:59Z,Vladimir Alexiev,"/* wbsetreference-add:2| */ [[Property:P7859]]: viaf-42149294074680520140, [[:toollabs:quickstatements/#/batch/25638|batch #25638]]"
1130752121,2020-03-07T02:44:57Z,Vladimir Alexiev,"/* wbcreateclaim-create:1| */ [[Property:P7859]]: viaf-42149294074680520140, [[:toollabs:quickstatements/#/batch/25638|batch #25638]]"
1119963860,2020-02-21T11:10:56Z,Erfurth,"/* wbsetreference-add:2| */ [[Property:P791]]: DE-MUS-051612, #quickstatements; #temporary_batch_1582283450095"
1102968991,2020-01-22T21:44:35Z,J 1982,"/* wbsetdescription-add:1|sv */ slott i Bayern, Tyskland"
1097226255,2020-01-13T12:17:35Z,MatSuBot,/* wbeditentity-update-languages-and-other-short:0||ml */ add missing labels
1095278485,2020-01-10T18:08:10Z,KrBot,"/* wbremoveclaims-remove:1| */ [[Property:P131]]: [[Q256547]], дублирующееся значение / duplicate value"
1095278467,2020-01-10T18:08:08Z,KrBot,/* wbsetreference-add:2| */ [[Property:P131]]: [[Q256547]]
1095278453,2020-01-10T18:08:07Z,KrBot,/* wbsetreference-add:2| */ [[Property:P131]]: [[Q256547]]
1089313063,2020-01-02T13:52:04Z,Meenakshi nandhini,/* wbsetsitelink-add:1|mlwiki */ ന്യൂഷ്വാൻ‌സ്റ്റൈൻ കാസ്റ്റിൽ
1089134589,2020-01-02T09:19:56Z,Gerwoman,"/* wbcreateclaim-create:1| */ [[Property:P7772]]: neuschwanstein-castle, [[:toollabs:quickstatements/#/batch/24746|batch #24746]]"
1087198827,2019-12-30T16:38:21Z,Pasleim,/* wbsetclaimvalue:1| */ [[Property:P131]]: [[Q256547]]
1059067731,2019-11-22T18:14:59Z,BohemianRhapsody,/* wbsetaliases-add:1|it */ Neuschwanstein
1046427574,2019-11-06T12:19:41Z,Hjart,/* undo:0||1046427209|89.15.238.199 */
1046427209,2019-11-06T12:19:06Z,89.15.238.199,/* wbsetdescription-set:1|de */ Puff bei Füssen in Bayern
1045734314,2019-11-05T15:48:58Z,Hjart,/* undo:0||1045729176|2003:F8:7703:C555:3DC9:8477:CF0:8D8 */ Vandalism
1045729176,2019-11-05T15:42:13Z,2003:F8:7703:C555:3DC9:8477:CF0:8D8,/* wbsetdescription-set:1|de */ Puff bei Füssen in Bayern
1045726375,2019-11-05T15:38:54Z,Wurgl,/* undo:0||1045722619|2003:F8:7703:C555:D1EC:E8FE:65DF:ADDE */ Vandalismus
1045722619,2019-11-05T15:34:31Z,2003:F8:7703:C555:D1EC:E8FE:65DF:ADDE,/* wbsetdescription-set:1|de */ Puff bei Füssen in Bayern
1034703087,2019-10-18T16:34:22Z,Zyksnowy,/* wbsetdescription-add:1|zh */ 在德國巴伐利亞州的宮殿
1034670834,2019-10-18T15:13:15Z,Zyksnowy,"/* wbsetaliases-add:2|zh */ 新天鵝石城堡, 新天鹅石宫"
1034670636,2019-10-18T15:12:53Z,Zyksnowy,/* wbsetaliases-add:1|zh */ 新天鹅城堡
1030216508,2019-10-12T03:19:39Z,KrBot,"/* wbsetclaimvalue:1| */ [[Property:P214]]: 42149294074680520140, resolving redirect"
1026823942,2019-10-06T08:35:18Z,Jura1,"/* wbsetqualifier-add:1| */ [[Property:P407]]: [[Q1860]], #quickstatements"
1026737057,2019-10-06T04:17:25Z,Jura1,"/* wbsetreference-add:2| */ [[Property:P989]]: En-Neuschwanstein Castle.ogg, ([[:toollabs:editgroups/b/harvesttemplates/d86962bb8260|details]])"
1026737046,2019-10-06T04:17:23Z,Jura1,"/* wbcreateclaim-create:1| */ [[Property:P989]]: En-Neuschwanstein Castle.ogg, ([[:toollabs:editgroups/b/harvesttemplates/d86962bb8260|details]])"
1019977044,2019-09-25T19:48:52Z,Bibo le magicien,/* wbsetdescription-set:1|fr */ Château allemand
1016913748,2019-09-20T21:01:41Z,TextworkerBot,"/* wbsetclaim-create:2||1 */ [[Property:P1343]]: [[Q19190511]], moved from ruwikisource"
1013754228,2019-09-15T08:24:59Z,مھتاب احمد سنڌي,"/* wbsetdescription-add:1|sd */ بواريہ، جرمني ۾ محل, #suggestededit-translate 1.0"
1008268388,2019-09-05T02:12:30Z,Egermundson,/* wbsetclaim-create:2||1 */ [[Property:P31]]: [[Q570116]]
1005015032,2019-08-30T10:31:29Z,Pit rock,"/* wbsetdescription-set:1|pl */ zamek (Bawaria, Niemcy)"
1005014305,2019-08-30T10:29:13Z,Pit rock,/* wbsetclaim-create:2||1 */ [[Property:P1015]]: 2100035
1005013698,2019-08-30T10:27:19Z,Pit rock,/* wbsetclaim-update:2||1 */ [[Property:P691]]: kn20090219001
1005013650,2019-08-30T10:27:10Z,Pit rock,/* wbsetclaim-create:2||1 */ [[Property:P691]]: 20090219001
1005013274,2019-08-30T10:25:59Z,Pit rock,/* wbsetclaim-create:2||1 */ [[Property:P949]]: 000593091
980162589,2019-07-15T10:29:10Z,MatSuBot,/* wbeditentity-update:0| */ add missing labels
975117171,2019-07-06T18:06:12Z,Dorades,/* wbremoveclaims-remove:1| */ [[Property:P969]]: Neuschwansteinstraße 20
975117023,2019-07-06T18:05:50Z,Dorades,"/* wbremoveclaims-remove:1| */ [[Property:P625]]: 47°33'27""N, 10°45'0""E"
975116861,2019-07-06T18:05:23Z,Dorades,/* wbremoveclaims-remove:1| */ [[Property:P18]]: Castle Neuschwanstein.jpg
975116754,2019-07-06T18:05:02Z,Dorades,/* wbremoveclaims-remove:1| */ [[Property:P31]]: [[Q16823155]]
975116540,2019-07-06T18:04:31Z,Dorades,/* wbmergeitems-from:0||Q41220143 */
975116527,2019-07-06T18:04:29Z,Dorades,/* wbsetsitelink-remove:1|commonswiki */ Category:Neuschwanstein Castle
973635289,2019-07-03T16:02:54Z,Zinneke,/* wbsetsitelink-add:1|lbwiki */ Schlass Neuschwanstein
972117694,2019-07-01T00:35:50Z,Kam Solusar,"/* wbcreateclaim-create:1| */ [[Property:P5905]]: 4020-61629, #quickstatements; #temporary_batch_1561939577843"
933351527,2019-05-04T22:10:10Z,Potapt,/* wbsetlabel-set:1|th */ ปราสาทน็อยชวานชไตน์
933351476,2019-05-04T22:10:06Z,Potapt,/* clientsitelink-update:0|thwiki|thwiki:ปราสาทนอยชวานชไตน์|thwiki:ปราสาทน็อยชวานชไตน์ */
922612075,2019-04-23T09:11:28Z,PintochBot,/* wbeditentity-update:0| */ migrate reference from [[Property:P143]] to [[Property:P248]]
877017382,2019-03-08T02:06:29Z,Ionenlaser,"/* wbcreateclaim-create:1| */ [[Property:P6573]]: Schloss_Neuschwanstein, #quickstatements; [[:toollabs:quickstatements/#/batch/8980|batch #8980]] by [[User:Ionenlaser|]]"
851637845,2019-02-05T19:20:23Z,MatSuBot,/* wbeditentity-update:0| */ add missing labels; cleanup
850949159,2019-02-04T21:05:20Z,Iokseng,/* clientsitelink-update:0|zhwiki|zhwiki:新天鹅堡|zhwiki:新天鹅城堡 */
849658469,2019-02-02T22:28:58Z,84.209.250.170,/* wbsetdescription-add:1|no */ Kongens koseslott
843497278,2019-01-26T15:48:32Z,FritzVonHomburg,/* wbsetsitelink-add:1|iawiki */ Castello de Neuschwanstein
